transaction_id,name,street,type,postal_district,subzone,planning_area,date_of_sale,area_sqft,floor_level,price
91374126,kerrisdale,sturdee road,condominium,8,lavender,kallang,jul-20,1485,06 to 10,1625000
18772924,gramercy park,grange road,condominium,10,chatsworth,tanglin,apr-17,1184,01 to 05,3554880
11935904,parc clematis,jalan lempeng,apartment,5,faber,clementi,mar-21,-1,16 to 20,2628000
19524553,symphony suites,yishun close,condominium,0,yishun east,yishun,apr-17,893,01 to 05,947000
37178146,8@woodleigh,woodleigh close,condominium,13,woodleigh,toa payoh,may-21,1152,06 to 10,1680000
27785175,artra,alexandra view,apartment,3,redhill,bukit merah,apr-19,1227,36 to 40,2297100
14142201,le quest,bukit batok street 41,apartment,23,brickworks,bukit batok,may-18,710,11 to 15,1075000
53160478,the nassim,nassim hill,condominium,10,nassim,tanglin,feb-18,3122,01 to 05,10450000
29692054,watermark robertson quay,rodyk street,apartment,9,robertson quay,singapore river,jul-21,1076,01 to 05,2238000
70955310,the linq @ beauty world,upper bukit timah road,apartment,21,anak bukit,bukit timah,nov-20,667,11 to 15,1500000
18483498,the brownstone,canberra drive,executive condominium,27,sembawang springs,sembawang,apr-17,915,01 to 05,793600
23558220,riverfront residences,hougang avenue 7,apartment,19,kangkar,hougang,mar-19,463,11 to 15,641000
57384872,park place residences at plq,paya lebar road,apartment,14,geylang east,geylang,mar-17,484,06 to 10,864999
38830747,parc canberra,canberra walk,executive condominium,27,sembawang east,sembawang,jan-21,926,01 to 05,1009000
64042137,the glades,bedok rise,condominium,16,bedok south,bedok,jan-17,474,11 to 15,797200
38237885,normanton park,normanton park,apartment,5,kent ridge,queenstown,jan-21,689,16 to 20,1203242
41110122,parc clematis,jalan lempeng,apartment,5,faber,clementi,jul-21,1238,21 to 25,2116000
63218006,the clement canopy,clementi avenue 1,apartment,5,clementi woods,clementi,feb-17,710,11 to 15,985000
78953745,the woodleigh residences,bidadari park drive,apartment,13,bidadari,toa payoh,jun-21,850,11 to 15,1790000
40959858,dukes residence,duke's road,apartment,10,coronation road,bukit timah,mar-20,1981,01 to 05,3250000
14135519,skyline residences,telok blangah road,condominium,4,telok blangah drive,bukit merah,may-19,1615,06 to 10,3000000
70455827,parkshore,tanjong rhu road,condominium,15,tanjong rhu,kallang,jan-18,1335,11 to 15,1838000
37232414,skysuites@anson,enggor street,apartment,2,tanjong pagar,downtown core,aug-17,366,51 to 55,933000
98588375,the florence residences,hougang avenue 2,apartment,19,kovan,hougang,apr-20,721,01 to 05,1031000
76235823,gem residences,lorong 5 toa payoh,condominium,12,boon teck,toa payoh,may-21,1055,16 to 20,1770000
59333681,botanika,holland road,apartment,10,tyersall,tanglin,apr-17,3294,01 to 05,5200000
38542999,palmera residence,lorong n telok kurau,apartment,15,frankel,bedok,dec-18,893,01 to 05,1070000
43743662,gramercy park,grange road,condominium,10,chatsworth,tanglin,jul-17,1948,01 to 05,5307200
90849034,dairy farm residences,dairy farm lane,apartment,23,dairy farm,bukit panjang,nov-21,710,01 to 05,1200300
93788922,ki residences at brookvale,brookvale drive,condominium,21,sunset way,clementi,jan-21,980,06 to 10,1670000
35783511,leedon residence,leedon heights,condominium,10,farrer court,bukit timah,aug-18,1044,06 to 10,2560000
21306481,presidio,ceylon lane,apartment,15,geylang east,geylang,feb-21,969,01 to 05,1230000
29652885,stars of kovan,upper serangoon road,apartment,19,lorong ah soo,hougang,oct-17,786,16 to 20,1183360
37196372,the lakefront residences,lakeside drive,condominium,22,taman jurong,jurong west,mar-18,484,01 to 05,760000
16917909X,the arc at draycott,draycott drive,apartment,10,orange grove,newton,dec-21,1270,26 to 30,3350000
30820915,affinity at serangoon,serangoon north avenue 1,apartment,19,serangoon garden,serangoon,jul-20,732,11 to 15,1170000
96914145,the florence residences,hougang avenue 2,apartment,0,kovan,hougang,aug-21,1679,01 to 05,2520000
17824045,parc clematis,jalan lempeng,apartment,5,faber,clementi,oct-19,743,06 to 10,1193000
98845502,meralodge,hillview avenue,condominium,23,hillview,bukit batok,oct-17,1916,01 to 05,1860000
26555694,the trevose,trevose crescent,condominium,11,dunearn,novena,mar-18,1475,01 to 05,1910000
76843223,riverfront residences,hougang avenue 7,apartment,19,kangkar,hougang,jul-18,463,01 to 05,596000
85850051,rv altitude,river valley road,apartment,9,leonie hill,river valley,mar-21,603,16 to 20,1578000
52763307,signature park,toh tuck road,condominium,21,anak bukit,bukit timah,jun-19,1055,06 to 10,1375000
34235670,water place,tanjong rhu road,condominium,15,tanjong rhu,kallang,nov-19,1356,01 to 05,1480000
17726143,parc esta,sims avenue,apartment,14,geylang east,geylang,nov-18,840,06 to 10,1430000
66823809,hedges park condominium,flora drive,condominium,17,flora drive,pasir ris,oct-18,797,06 to 10,790000
56392768,the tapestry,tampines street 86,condominium,18,tampines west,tampines,jun-18,990,06 to 10,1220000
11208732,piermont grand,sumang walk,executive condominium,19,punggol town centre,punggol,aug-19,990,01 to 05,1090200
59700403,signature at yishun,yishun street 51,executive condominium,27,lower seletar,yishun,mar-18,1098,06 to 10,851500
33764164,symphony heights,hume avenue,condominium,21,hillview,bukit batok,dec-20,915,06 to 10,1188000
27768503,haig court,haig road,condominium,15,katong,marine parade,jul-18,-1,01 to 05,1900000
19873510,affinity at serangoon,serangoon north avenue 1,apartment,19,serangoon garden,serangoon,aug-19,1152,11 to 15,1696000
18617810,penrose,sims drive,apartment,14,aljunied,geylang,sep-20,646,11 to 15,983000
17935381,jadescape,shunfu road,condominium,20,upper thomson,bishan,feb-20,527,06 to 10,900000
26869731,grandeur park residences,bedok south avenue 3,condominium,16,bedok south,bedok,mar-17,624,11 to 15,971000
16127123,edelweiss park condominium,flora road,condominium,17,flora drive,pasir ris,apr-18,1335,01 to 05,1200000
24118143,r maison,sommerville walk,apartment,13,lorong chuan,serangoon,nov-21,581,01 to 05,848000
84895534,pinevale,tampines street 73,executive condominium,18,tampines west,tampines,nov-19,1625,06 to 10,1125000
95925779,upper serangoon shopping centre,upper serangoon road,apartment,19,lorong ah soo,hougang,nov-21,1292,06 to 10,1430000
75288255,the orient,pasir panjang road,apartment,5,pasir panjang 1,queenstown,apr-18,1141,01 to 05,1953900
23719690,rivercove residences,anchorvale lane,executive condominium,19,anchorvale,sengkang,apr-18,958,06 to 10,944300
65375142,one-north residences,one-north gateway,apartment,5,one north,queenstown,nov-20,592,11 to 15,900000
23012956,faber crest,faber heights,condominium,5,faber,clementi,aug-18,2099,01 to 05,1800000
89938202,avenue south residence,silat avenue,apartment,3,kampong tiong bahru,bukit merah,sep-19,1001,01 to 05,1772000
77899725,parc esta,sims avenue,apartment,14,geylang east,geylang,dec-19,743,11 to 15,1237000
19803840,parc clematis,jalan lempeng,apartment,5,faber,clementi,jul-20,1044,06 to 10,1749000
76467573,piermont grand,sumang walk,executive condominium,19,punggol town centre,punggol,jul-19,990,11 to 15,1083200
36371983,the woodleigh residences,bidadari park drive,apartment,13,bidadari,toa payoh,sep-21,1076,01 to 05,2159000
92363375,the clement canopy,clementi avenue 1,apartment,5,clementi woods,clementi,jan-18,1109,36 to 40,1668000
35667156,trevista,lorong 3 toa payoh,condominium,12,braddell,toa payoh,nov-19,1119,36 to 40,1690000
17107140,the watergardens at canberra,canberra drive,apartment,27,sembawang springs,sembawang,oct-21,678,01 to 05,1035000
74453565,hallmark residences,ewe boon road,condominium,10,nassim,tanglin,oct-21,1432,06 to 10,2950000
49985868,ola,anchorvale crescent,executive condominium,19,anchorvale,sengkang,jul-21,947,06 to 10,1072000
71230056,the florence residences,hougang avenue 2,apartment,19,kovan,hougang,oct-21,667,16 to 20,1256000
78376396,riverfront residences,hougang avenue 7,apartment,19,kangkar,hougang,jan-19,721,01 to 05,914000
74149458,seastrand,pasir ris link,condominium,18,pasir ris park,pasir ris,may-21,1216,01 to 05,1250000
82970498,l'viv,newton road,apartment,11,moulmein,novena,nov-17,990,16 to 20,2080000
67728709,affinity at serangoon,serangoon north avenue 1,apartment,19,serangoon garden,serangoon,mar-19,474,06 to 10,718000
46659960,cradels,lorong limau,apartment,12,balestier,novena,oct-19,441,16 to 20,658000
11804925,concourse skyline,beach road,apartment,7,nicoll,downtown core,jul-18,1087,06 to 10,1750000
99433532,aspen heights,river valley road,condominium,9,institution hill,river valley,may-18,1604,01 to 05,2800000
75670508,marina one residences,marina way,apartment,0,central subzone,downtown core,mar-20,1206,26 to 30,3130000
50226311,lakeholmz,corporation road,condominium,22,taman jurong,jurong west,nov-17,1776,01 to 05,1300000
98532682,riverfront residences,hougang avenue 7,apartment,19,kangkar,hougang,may-19,1066,01 to 05,1298000
27157580,marina one residences,marina way,apartment,1,central subzone,downtown core,jul-19,1163,06 to 10,2795760
24829383,commonwealth towers,commonwealth avenue,condominium,3,margaret drive,queenstown,apr-17,904,31 to 35,1493900
18955736,the interweave,kim keat road,apartment,12,balestier,novena,jul-20,689,16 to 20,850000
78004702,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,mar-20,1033,11 to 15,1389000
52932516,harbourlights,telok blangah road,apartment,4,maritime square,bukit merah,sep-20,1270,01 to 05,1845000
18009389,clavon,clementi avenue 1,apartment,5,clementi woods,clementi,dec-20,764,36 to 40,1371000
48927787,starlight suites,river valley close,apartment,9,institution hill,river valley,sep-20,1862,06 to 10,3850000
80451425,waterwoods,punggol field walk,executive condominium,19,punggol field,punggol,oct-21,1044,06 to 10,1080000
13156208,reflections at keppel bay,keppel bay view,condominium,4,maritime square,bukit merah,nov-19,1744,01 to 05,2860260
37885705,the tre ver,potong pasir avenue 1,condominium,13,potong pasir,toa payoh,oct-19,700,11 to 15,1166000
86926754,waterscape at cavenagh,cavenagh road,apartment,9,monk's hill,newton,may-18,1313,01 to 05,2660000
54179699,the florence residences,hougang avenue 2,apartment,19,kovan,hougang,mar-19,1001,06 to 10,1385000
25801546,26 newton,newton road,apartment,11,moulmein,novena,jul-18,775,16 to 20,1959300
28131674,the nassim,nassim hill,condominium,10,nassim,tanglin,jun-19,3122,01 to 05,10414000
33971059,maple woods,bukit timah road,condominium,21,holland road,bukit timah,mar-17,990,01 to 05,1330000
32378443,one holland village residences,holland village way,apartment,10,holland drive,queenstown,nov-19,807,01 to 05,2323448
82455007,principal garden,prince charles crescent,condominium,3,alexandra north,bukit merah,aug-17,861,11 to 15,1488000
98834968,waterfront gold,bedok reservoir road,condominium,16,bedok reservoir,bedok,nov-21,893,01 to 05,1080000
91592910,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,sep-19,678,01 to 05,916000
96763995,the florence residences,hougang avenue 2,apartment,19,kovan,hougang,jun-20,753,16 to 20,1194000
48182409,one balmoral,balmoral road,condominium,10,nassim,tanglin,apr-17,969,06 to 10,2206000
60725735,esparina residences,compassvale bow,executive condominium,19,compassvale,sengkang,mar-19,1066,01 to 05,1185000
75411541,compass heights,sengkang square,apartment,19,sengkang town centre,sengkang,may-19,-1,01 to 05,1080000
76960299,parc clematis,jalan lempeng,apartment,5,faber,clementi,sep-20,1755,21 to 25,2720000
13268988,midtown modern,tan quee lan street,apartment,0,bugis,downtown core,mar-21,409,11 to 15,1249380
42180457,meadows @ peirce,upper thomson road,condominium,26,tagore,ang mo kio,feb-21,1722,01 to 05,1810000
86405026,affinity at serangoon,serangoon north avenue 1,apartment,19,serangoon garden,serangoon,may-20,1076,01 to 05,1635000
82005163,fourth avenue residences,fourth avenue,apartment,10,coronation road,bukit timah,feb-19,710,01 to 05,1696000
68790538,normanton park,normanton park,apartment,5,kent ridge,queenstown,jan-21,495,21 to 25,883070
58252878,waterford residence,kim yam road,apartment,9,institution hill,river valley,aug-18,1023,01 to 05,1600000
13894245X,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,jul-19,915,06 to 10,1138000
56261875,riverparc residence,punggol drive,executive condominium,19,waterway east,punggol,aug-21,1356,01 to 05,1150000
68716291,kingsford . hillview peak,hillview rise,condominium,23,hillview,bukit batok,feb-21,850,01 to 05,1080000
62054103,the garden residences,serangoon north view,apartment,19,serangoon garden,serangoon,oct-20,1539,06 to 10,2191000
47008295,the addition,meyappa chettiar road,apartment,13,potong pasir,toa payoh,sep-18,947,06 to 10,1646000
66207885,the clement canopy,clementi avenue 1,apartment,5,clementi woods,clementi,feb-17,657,16 to 20,909000
55141873,new futura,leonie hill road,condominium,9,leonie hill,river valley,jul-18,1098,01 to 05,4050000
63903044,artra,alexandra view,apartment,3,redhill,bukit merah,feb-18,1227,16 to 20,1938200
31542142,irwell hill residences,irwell hill,apartment,9,leonie hill,river valley,apr-21,506,11 to 15,1322000
17498609,boulevard 88,orchard boulevard,apartment,10,tanglin,orchard,mar-19,2777,21 to 25,10240000
20928462,the florence residences,hougang avenue 2,apartment,19,kovan,hougang,jun-20,474,01 to 05,734000
52135755,sandy palm,jalan loyang besar,condominium,17,pasir ris park,pasir ris,aug-20,1249,01 to 05,860000
42157819,the tapestry,tampines street 86,condominium,18,tampines west,tampines,jun-18,603,11 to 15,776790
12700054,the watergardens at canberra,canberra drive,apartment,27,sembawang springs,sembawang,aug-21,721,01 to 05,1097000
81037030,midwood,hillview rise,condominium,23,hillview,bukit batok,nov-19,893,16 to 20,1474000
67171794,le quest,bukit batok street 41,apartment,23,brickworks,bukit batok,sep-20,980,06 to 10,1400000
11952253,seaside residences,siglap link,apartment,15,siglap,bedok,may-21,1023,11 to 15,1900000
95858059,artra,alexandra view,apartment,3,redhill,bukit merah,feb-20,1044,31 to 35,2020400
97719231,flo residence,punggol field walk,condominium,19,punggol field,punggol,feb-17,936,01 to 05,831000
64773584,palm loft,joo chiat terrace,apartment,15,geylang east,geylang,jun-21,1539,01 to 05,1600000
54290525,dunearn 386,dunearn road,apartment,11,hillcrest,bukit timah,dec-19,646,01 to 05,1654917
34029337,the tre ver,potong pasir avenue 1,condominium,0,potong pasir,toa payoh,nov-18,614,16 to 20,978000
46711778,park colonial,woodleigh lane,condominium,13,woodleigh,toa payoh,jul-18,570,01 to 05,982000
55064979,the belleforte,ah hood road,apartment,12,balestier,novena,mar-18,1335,06 to 10,1670000
11424884,sengkang grand residences,compassvale bow,apartment,19,compassvale,sengkang,dec-20,678,06 to 10,1184800
42608178,finland gardens,east coast avenue,condominium,15,frankel,bedok,jun-19,1324,01 to 05,1720000
18739838,canninghill piers,clarke quay,apartment,6,clarke quay,singapore river,nov-21,807,11 to 15,2404000
83996056,the florence residences,hougang avenue 2,apartment,19,kovan,hougang,mar-19,484,11 to 15,723000
52689388,normanton park,normanton park,apartment,5,kent ridge,queenstown,jan-21,667,01 to 05,1154917
64217933,twin vew,west coast vale,apartment,5,west coast,clementi,may-18,484,11 to 15,711000
10597248,esparina residences,compassvale bow,executive condominium,19,compassvale,sengkang,dec-18,-1,01 to 05,840000
34806525,lilydale,yishun avenue 6,executive condominium,27,yishun east,yishun,dec-20,1259,06 to 10,838888
96162274,jadescape,shunfu road,condominium,20,upper thomson,bishan,apr-21,1647,06 to 10,2873000
82568125,trevista,lorong 3 toa payoh,condominium,12,braddell,toa payoh,feb-20,1787,36 to 40,2480000
41734121,the lakefront residences,lakeside drive,condominium,22,taman jurong,jurong west,dec-21,603,16 to 20,752000
21223397,the jovell,flora drive,condominium,17,flora drive,pasir ris,sep-18,527,01 to 05,676000
85160341,bishan point,bright hill drive,condominium,20,upper thomson,bishan,feb-21,1184,21 to 25,1500000
