transaction_id,url,name,type,postal_district,subzone,planning_area,date_of_sale,area_sqft,floor_level,eco_category,price
55699407,https://condo-sg.com/seahill-9378,seahill,condominium,5,clementi west,clementi,jan-21,861,16 to 20,A,1250000
64982332,https://condo-sg.com/the-eden-at-tampines-8026,the eden at tampines,executive condominium,18,tampines east,tampines,jul-19,1012,01 to 05,A,818000
19406392,https://condo-sg.com/rosewood-5547,rosewood,condominium,25,woodgrove,woodlands,nov-18,1173,11 to 15,A,870000
91166741,https://condo-sg.com/sol-acres-5548,sol acres,executive condominium,23,keat hong,choa chu kang,may-17,732,16 to 20,A,614000
53882157,https://condo-sg.com/grange-1866-7531,grange 1866,apartment,10,one tree hill,river valley,apr-21,764,01 to 05,A,2057000
50647375,https://condo-sg.com/artra-2748,artra,apartment,3,redhill,bukit merah,apr-17,829,11 to 15,A,1388999
45010340,https://condo-sg.com/hedges-park-condominium-7981,hedges park condominium,condominium,17,flora drive,pasir ris,jun-21,1076,01 to 05,A,1080000
29567046,https://condo-sg.com/the-waterside-1990,the waterside,condominium,15,tanjong rhu,kallang,apr-17,2411,11 to 15,A,3600000
75263132,https://condo-sg.com/riverfront-residences-9226,riverfront residences,apartment,19,kangkar,hougang,sep-18,732,16 to 20,A,898000
71798525,https://condo-sg.com/the-sunny-spring-7131,the sunny spring,apartment,14,aljunied,geylang,mar-19,1206,01 to 05,A,1270000
93653414,https://condo-sg.com/hume-park-i-5755,hume park i,condominium,21,hillview,bukit batok,apr-20,904,01 to 05,A,968000
68732669,https://condo-sg.com/avenue-south-residence-2197,avenue south residence,apartment,3,kampong tiong bahru,bukit merah,may-20,657,21 to 25,A,1330000
74609545,https://condo-sg.com/d'nest-2635,d'nest,condominium,18,pasir ris central,pasir ris,jan-20,753,01 to 05,A,828000
49516337,https://condo-sg.com/forest-woods-6311,forest woods,condominium,19,upper paya lebar,serangoon,sep-21,517,01 to 05,A,888000
62691039,https://condo-sg.com/normanton-park-5385,normanton park,apartment,5,kent ridge,queenstown,dec-21,829,11 to 15,A,1571000
18788322,https://condo-sg.com/pasir-ris-8-3955,pasir ris 8,apartment,18,pasir ris central,pasir ris,jul-21,775,06 to 10,A,1261000
24999180,https://condo-sg.com/affinity-at-serangoon-1718,affinity at serangoon,apartment,19,serangoon garden,serangoon,sep-21,1152,01 to 05,A,1790000
22437049,https://condo-sg.com/spring-grove-3282,spring grove,condominium,10,chatsworth,tanglin,nov-18,1012,06 to 10,A,1570000
60228008,https://condo-sg.com/sengkang-grand-residences-4982,sengkang grand residences,apartment,19,compassvale,sengkang,nov-19,764,06 to 10,A,1294400
91053928,https://condo-sg.com/penrose-6959,penrose,apartment,14,aljunied,geylang,sep-20,947,01 to 05,A,1364000
65390051,https://condo-sg.com/the-rochester-residences-3724,the rochester residences,apartment,5,one north,queenstown,sep-21,1023,26 to 30,A,1260000
98154446,https://condo-sg.com/rivergate-7934,rivergate,apartment,9,robertson quay,singapore river,oct-17,3918,36 to 40,A,5900000
29747859,https://condo-sg.com/reflections-at-keppel-bay-8896,reflections at keppel bay,condominium,4,maritime square,bukit merah,jan-20,1862,01 to 05,A,2938000
71893419,https://condo-sg.com/rezi-35-2789,rezi 35,apartment,14,aljunied,geylang,nov-17,452,06 to 10,A,736760
90954608,https://condo-sg.com/nova-88-7460,nova 88,apartment,12,balestier,novena,jul-17,1249,01 to 05,A,1428000
23154980,https://condo-sg.com/q-bay-residences-2261,q bay residences,condominium,18,tampines west,tampines,mar-19,1163,11 to 15,A,1280000
29259759,https://condo-sg.com/the-nautical-7582,the nautical,condominium,27,sembawang springs,sembawang,apr-17,570,01 to 05,A,608000
68448660,https://condo-sg.com/piermont-grand-1135,piermont grand,executive condominium,19,punggol town centre,punggol,dec-20,872,01 to 05,A,1006000
49251309,https://condo-sg.com/the-florence-residences-2430,the florence residences,apartment,19,kovan,hougang,may-21,527,06 to 10,A,896000
48766802,https://condo-sg.com/clavon-9143,clavon,apartment,5,clementi woods,clementi,apr-21,1356,11 to 15,A,2059000
29291149,https://condo-sg.com/visioncrest-8537,visioncrest,apartment,9,dhoby ghaut,museum,jul-21,1475,01 to 05,A,2700000
71070062,https://condo-sg.com/seaside-residences-5904,seaside residences,apartment,15,siglap,bedok,may-21,1087,21 to 25,A,2250000
29731667,https://condo-sg.com/signature-at-yishun-3434,signature at yishun,executive condominium,27,lower seletar,yishun,aug-17,1184,06 to 10,A,967230
34333118,https://condo-sg.com/penrose-5831,penrose,apartment,14,aljunied,geylang,sep-20,646,06 to 10,A,956000
58791307,https://condo-sg.com/the-madeira-5602,the madeira,condominium,23,hong kah north,bukit batok,aug-18,1055,06 to 10,A,910000
16764900,https://condo-sg.com/principal-garden-6721,principal garden,condominium,3,alexandra north,bukit merah,jan-17,506,21 to 25,A,894000
82368459,https://condo-sg.com/grandeur-park-residences-1565,grandeur park residences,condominium,16,bedok south,bedok,mar-17,667,01 to 05,A,932000
47761585,https://condo-sg.com/artra-2008,artra,apartment,3,redhill,bukit merah,mar-18,829,31 to 35,A,1666600
71539698,https://condo-sg.com/the-peak@balmeg-9472,the peak@balmeg,condominium,5,pasir panjang 1,queenstown,jan-21,990,01 to 05,A,1482000
78604268,https://condo-sg.com/parc-clematis-4420,parc clematis,apartment,5,faber,clementi,jul-21,1249,06 to 10,A,2096000
59423469,https://condo-sg.com/the-glades-8917,the glades,condominium,16,bedok south,bedok,feb-17,1023,06 to 10,A,1450200
88602995,https://condo-sg.com/riverparc-residence-2726,riverparc residence,executive condominium,19,waterway east,punggol,jan-21,1076,01 to 05,A,945000
37822387,https://condo-sg.com/fifty-two-stevens-4242,fifty-two stevens,apartment,10,nassim,tanglin,nov-18,527,01 to 05,A,975000
75494654,https://condo-sg.com/whistler-grand-4624,whistler grand,apartment,5,west coast,clementi,dec-18,1281,01 to 05,A,1587600
99843967,https://condo-sg.com/d'nest-9762,d'nest,condominium,18,pasir ris central,pasir ris,may-21,969,06 to 10,A,1065000
83173078,https://condo-sg.com/northwood-8375,northwood,condominium,27,mandai estate,mandai,aug-20,1453,01 to 05,A,1333000
16778432,https://condo-sg.com/parc-olympia-6384,parc olympia,condominium,17,flora drive,pasir ris,nov-19,797,06 to 10,A,778000
42966346,https://condo-sg.com/treasure-at-tampines-9189,treasure at tampines,condominium,18,tampines east,tampines,may-19,592,06 to 10,A,809000
62670265,https://condo-sg.com/waterfront-waves-6680,waterfront waves,condominium,16,bedok reservoir,bedok,aug-20,1249,06 to 10,A,1400000
31748046,https://condo-sg.com/hyll-on-holland-7096,hyll on holland,condominium,10,leedon park,bukit timah,jun-21,700,06 to 10,A,1655500
78514890,https://condo-sg.com/the-luxurie-6322,the luxurie,condominium,19,sengkang town centre,sengkang,dec-18,1249,11 to 15,A,1570000
43108203,https://condo-sg.com/jadescape-4973,jadescape,condominium,20,upper thomson,bishan,feb-20,1259,11 to 15,A,2153000
16037392,https://condo-sg.com/d'nest-3309,d'nest,condominium,18,pasir ris central,pasir ris,aug-20,936,06 to 10,A,910000
49003526,https://condo-sg.com/fiorenza-2481,fiorenza,apartment,19,kovan,hougang,dec-21,1184,01 to 05,A,1430000
74821414,https://condo-sg.com/normanton-park-2002,normanton park,apartment,5,kent ridge,queenstown,jan-21,969,06 to 10,A,1690304
71222318,https://condo-sg.com/the-pier-at-robertson-7544,the pier at robertson,apartment,9,robertson quay,singapore river,may-17,1055,06 to 10,A,1950000
38108906,https://condo-sg.com/kingsford-waterbay-8577,kingsford waterbay,apartment,19,kangkar,hougang,oct-17,689,11 to 15,A,975425
25173331,https://condo-sg.com/maple-woods-6084,maple woods,condominium,21,holland road,bukit timah,oct-18,1787,06 to 10,A,2700000
70060652,https://condo-sg.com/parc-riviera-3331,parc riviera,condominium,5,west coast,clementi,mar-17,904,16 to 20,A,1100000
11326964,https://condo-sg.com/cradels-5855,cradels,apartment,12,balestier,novena,nov-21,441,16 to 20,A,708000
14694335,https://condo-sg.com/waterfront-waves-4322,waterfront waves,condominium,16,bedok reservoir,bedok,may-21,969,11 to 15,A,1068000
87232196,https://condo-sg.com/the-tembusu-3138,the tembusu,condominium,19,lorong ah soo,hougang,oct-19,753,16 to 20,A,1260000
83403966,https://condo-sg.com/edelweiss-park-condominium-9624,edelweiss park condominium,condominium,17,flora drive,pasir ris,nov-19,1389,01 to 05,A,1200000
45847944,https://condo-sg.com/sims-urban-oasis-8034,sims urban oasis,condominium,14,aljunied,geylang,oct-21,1033,01 to 05,A,1668000
52864372,https://condo-sg.com/nuovo-3828,nuovo,executive condominium,20,yio chu kang west,ang mo kio,jan-20,1550,01 to 05,A,1460000
74327373,https://condo-sg.com/seastrand-1350,seastrand,condominium,18,pasir ris park,pasir ris,aug-20,570,01 to 05,A,585000
42851502,https://condo-sg.com/parc-komo-1787,parc komo,apartment,17,flora drive,pasir ris,oct-21,1001,01 to 05,A,1641000
91799390,https://condo-sg.com/esparina-residences-5912,esparina residences,executive condominium,19,compassvale,sengkang,aug-21,1001,06 to 10,A,1200000
88341305,https://condo-sg.com/parkview-apartments-3051,parkview apartments,apartment,23,bukit batok south,bukit batok,feb-18,980,11 to 15,A,765000
64455868,https://condo-sg.com/the-stellar-8624,the stellar,condominium,5,clementi woods,clementi,sep-21,1313,01 to 05,A,1800000
39817497,https://condo-sg.com/clover-by-the-park-2008,clover by the park,condominium,20,marymount,bishan,oct-19,1216,36 to 40,A,1700000
96219812,https://condo-sg.com/kopar-at-newton-2396,kopar at newton,apartment,9,moulmein,novena,jun-21,689,11 to 15,A,1600000
54765752,https://condo-sg.com/ola-4582,ola,executive condominium,19,anchorvale,sengkang,oct-21,1055,01 to 05,A,1246000
66208217,https://condo-sg.com/the-tampines-trilliant-8472,the tampines trilliant,executive condominium,18,tampines east,tampines,aug-20,1001,06 to 10,A,1050000
86098214,https://condo-sg.com/arc-at-tampines-3590,arc at tampines,executive condominium,18,tampines west,tampines,jun-20,797,01 to 05,A,760000
88551993,https://condo-sg.com/parc-rosewood-2940,parc rosewood,condominium,25,woodgrove,woodlands,mar-18,743,01 to 05,A,690000
16957485,https://condo-sg.com/penrose-5578,penrose,apartment,14,aljunied,geylang,oct-21,1184,01 to 05,A,2012000
17125275,https://condo-sg.com/the-palette-5005,the palette,condominium,18,pasir ris central,pasir ris,may-19,1173,01 to 05,A,1108000
53248519,https://condo-sg.com/the-luxurie-8489,the luxurie,condominium,19,sengkang town centre,sengkang,apr-21,2164,11 to 15,A,2070000
78875489,https://condo-sg.com/estella-gardens-4205,estella gardens,condominium,17,flora drive,pasir ris,apr-21,1141,06 to 10,A,888000
48074547,https://condo-sg.com/parc-botannia-1919,parc botannia,condominium,28,fernvale,sengkang,jan-20,786,21 to 25,A,1082000
27609978,https://condo-sg.com/canninghill-piers-1082,canninghill piers,apartment,6,clarke quay,singapore river,nov-21,807,06 to 10,A,2356000
47728561,https://condo-sg.com/the-midas-3580,the midas,apartment,14,aljunied,geylang,may-21,1098,01 to 05,A,1100000
99960635,https://condo-sg.com/martin-modern-2635,martin modern,condominium,9,institution hill,river valley,aug-17,883,06 to 10,A,1989204
75977421,https://condo-sg.com/the-blossomvale-2537,the blossomvale,condominium,21,swiss club,bukit timah,mar-18,840,06 to 10,A,1335000
68745999,https://condo-sg.com/the-urbanite-1084,the urbanite,apartment,8,kampong java,kallang,oct-17,484,01 to 05,A,710000
22609307,https://condo-sg.com/signature-at-yishun-1925,signature at yishun,executive condominium,27,lower seletar,yishun,jul-18,1098,06 to 10,A,1032000
16705481,https://condo-sg.com/the-garden-residences-6369,the garden residences,apartment,19,serangoon garden,serangoon,oct-19,517,06 to 10,A,786800
23420066,https://condo-sg.com/the-commodore-8347,the commodore,condominium,27,sembawang springs,sembawang,nov-21,743,01 to 05,A,1148000
48045409,https://condo-sg.com/tre-residences-5442,tre residences,condominium,14,aljunied,geylang,jun-17,861,01 to 05,A,1200000
30391257,https://condo-sg.com/eco-5471,eco,condominium,16,bedok south,bedok,jul-18,549,01 to 05,A,760000
37506233,https://condo-sg.com/park-place-residences-at-plq-6351,park place residences at plq,apartment,14,geylang east,geylang,apr-18,484,06 to 10,A,1040000
33698371,https://condo-sg.com/gramercy-park-3796,gramercy park,condominium,10,chatsworth,tanglin,apr-17,1948,21 to 25,A,5828000
12321316,https://condo-sg.com/guillemard-suites-5576,guillemard suites,apartment,14,aljunied,geylang,jun-21,538,01 to 05,A,737000
59247635,https://condo-sg.com/treasure-at-tampines-3024,treasure at tampines,condominium,18,tampines east,tampines,jul-20,915,06 to 10,A,1267000
16561970,https://condo-sg.com/the-interweave-2008,the interweave,apartment,12,balestier,novena,may-17,388,11 to 15,A,580000
12914012,https://condo-sg.com/eco-sanctuary-5741,eco sanctuary,condominium,23,bangkit,bukit panjang,nov-20,1141,11 to 15,A,1460000
94004643,https://condo-sg.com/parc-botannia-3376,parc botannia,condominium,28,fernvale,sengkang,dec-19,786,11 to 15,A,1053500
75190483,https://condo-sg.com/proximo-6390,proximo,apartment,10,nassim,tanglin,dec-21,1119,01 to 05,A,2320000
78709265,https://condo-sg.com/forest-woods-5679,forest woods,condominium,19,upper paya lebar,serangoon,jun-17,947,06 to 10,A,1317000
35975859,https://condo-sg.com/seraya-residences-6706,seraya residences,apartment,15,katong,marine parade,dec-19,947,01 to 05,A,1400000
89380753,https://condo-sg.com/rosewood-suites-4431,rosewood suites,condominium,25,woodgrove,woodlands,sep-20,1098,01 to 05,A,845000
23329022,https://condo-sg.com/citylife@tampines-4824,citylife@tampines,executive condominium,18,tampines east,tampines,jul-21,1324,11 to 15,A,1600000
23434000,https://condo-sg.com/kingsford-waterbay-3118,kingsford waterbay,apartment,19,kangkar,hougang,jun-17,1033,06 to 10,A,1168000
92000052,https://condo-sg.com/dairy-farm-residences-1995,dairy farm residences,apartment,23,dairy farm,bukit panjang,sep-21,936,06 to 10,A,1553000
16791249,https://condo-sg.com/treasure-at-tampines-7511,treasure at tampines,condominium,18,tampines east,tampines,may-19,818,01 to 05,A,999000
50298431,https://condo-sg.com/idyllic-suites-1817,idyllic suites,apartment,14,aljunied,geylang,jan-18,441,01 to 05,A,560000
55170128,https://condo-sg.com/simsville-5799,simsville,condominium,14,aljunied,geylang,dec-21,980,11 to 15,A,1150000
33842112,https://condo-sg.com/sophia-hills-4061,sophia hills,condominium,9,mount emily,rochor,jul-18,1496,01 to 05,A,2750000
19590032,https://condo-sg.com/15-holland-hill-9414,15 holland hill,apartment,10,leedon park,bukit timah,sep-21,1798,06 to 10,A,5477700
63894658,https://condo-sg.com/queens-peak-2831,queens peak,condominium,3,margaret drive,queenstown,feb-18,807,16 to 20,A,1343000
53310685,https://condo-sg.com/the-quinn-1464,the quinn,apartment,19,upper paya lebar,serangoon,dec-20,1862,01 to 05,A,2090000
94261688,https://condo-sg.com/the-sail-@-marina-bay-7896,the sail @ marina bay,apartment,1,central subzone,downtown core,mar-18,678,21 to 25,A,1250000
61920286,https://condo-sg.com/the-inspira-8001,the inspira,condominium,9,institution hill,river valley,jan-18,1206,06 to 10,A,2300000
25896855,https://condo-sg.com/signature-at-yishun-6461,signature at yishun,executive condominium,27,lower seletar,yishun,jun-17,1184,06 to 10,A,896940
58741550,https://condo-sg.com/wilkie-regency-9447,wilkie regency,apartment,9,mount emily,rochor,nov-19,904,01 to 05,A,1280000
88463956,https://condo-sg.com/uptown-@-farrer-7672,uptown @ farrer,apartment,8,lavender,kallang,nov-20,732,16 to 20,A,1448031
18485030,https://condo-sg.com/sandy-palm-7574,sandy palm,condominium,17,pasir ris park,pasir ris,nov-21,1249,01 to 05,A,980000
72849987,https://condo-sg.com/the-florida-6710,the florida,executive condominium,19,kangkar,hougang,may-21,1389,06 to 10,A,1050000
18477624,https://condo-sg.com/hundred-palms-residences-6444,hundred palms residences,executive condominium,19,hougang west,hougang,jul-17,1001,11 to 15,A,886600
32286509,https://condo-sg.com/clavon-9082,clavon,apartment,5,clementi woods,clementi,dec-20,958,26 to 30,A,1628000
60432175,https://condo-sg.com/grandeur-park-residences-1406,grandeur park residences,condominium,16,bedok south,bedok,mar-17,474,11 to 15,A,754000
51634085,https://condo-sg.com/parc-clematis-5123,parc clematis,apartment,5,faber,clementi,oct-21,1711,06 to 10,A,2732000
33399980,https://condo-sg.com/riverbank-@-fernvale-2899,riverbank @ fernvale,condominium,28,fernvale,sengkang,mar-19,947,06 to 10,A,998100
10437315,https://condo-sg.com/v-on-shenton-4656,v on shenton,apartment,1,cecil,downtown core,dec-21,1098,16 to 20,A,1920000
30348483,https://condo-sg.com/sengkang-grand-residences-1063,sengkang grand residences,apartment,19,compassvale,sengkang,oct-21,936,06 to 10,A,1641640
26918473,https://condo-sg.com/fourth-avenue-residences-7680,fourth avenue residences,apartment,10,coronation road,bukit timah,feb-19,624,06 to 10,A,1572000
16745883,https://condo-sg.com/the-woodleigh-residences-6452,the woodleigh residences,apartment,13,bidadari,toa payoh,apr-21,1076,06 to 10,A,2374000
58084112,https://condo-sg.com/canninghill-piers-8456,canninghill piers,apartment,6,clarke quay,singapore river,nov-21,818,06 to 10,A,2188000
