transaction_id,url,name,street,type,postal_district,subzone,planning_area,date_of_sale,area_sqft,floor_level,eco_category,price
44046490,http://condo-sg.com/clavon-1855,clavon,clementi avenue 1,apartment,5,clementi woods,clementi,dec-20,958,06 to 10,A,1513000
22809854,http://condo-sg.com/dairy-farm-residences-1770,dairy farm residences,dairy farm lane,apartment,23,dairy farm,bukit panjang,oct-21,1141,01 to 05,A,1800600
96460282,http://condo-sg.com/the-montana-7563,the montana,jalan mutiara,apartment,10,chatsworth,tanglin,jul-18,936,06 to 10,A,1740000
31092664,http://condo-sg.com/parc-komo-8639,parc komo,upper changi road north,apartment,17,flora drive,pasir ris,oct-21,1001,01 to 05,A,1641000
89798944,http://condo-sg.com/marina-one-residences-3030,marina one residences,marina way,apartment,1,central subzone,downtown core,dec-17,1141,26 to 30,A,2947161
48727179,http://condo-sg.com/stirling-residences-5591,stirling residences,stirling road,apartment,3,mei chin,queenstown,oct-18,506,16 to 20,A,948000
84144591,http://condo-sg.com/neptune-court-9503,neptune court,marine vista,apartment,15,siglap,bedok,jun-18,1636,01 to 05,A,1370000
28332308,http://condo-sg.com/kallang-riverside-4140,kallang riverside,kampong bugis,apartment,12,kampong bugis,kallang,oct-17,1033,26 to 30,A,
93346011,http://condo-sg.com/the-regency-at-tiong-bahru-3800,the regency at tiong bahru,chay yan street,condominium,3,tiong bahru,bukit merah,jan-18,1636,06 to 10,A,2305000
74606512,,bluwaters 2,jalan loyang besar,condominium,17,pasir ris park,pasir ris,mar-17,872,01 to 05,A,830000
88441705,http://condo-sg.com/soleil-@-sinaran-6981,soleil @ sinaran,sinaran drive,condominium,11,moulmein,novena,nov-21,581,16 to 20,A,1038000
50254988,http://condo-sg.com/ola-8745,ola,anchorvale crescent,executive condominium,19,anchorvale,sengkang,jul-21,926,11 to 15,A,
62803506,http://condo-sg.com/amber-park-4894,amber park,amber gardens,condominium,15,marine parade,marine parade,jul-19,484,11 to 15,A,1249020
39469609,http://condo-sg.com/the-makena-3320,the makena,meyer road,condominium,15,mountbatten,marine parade,aug-19,1292,06 to 10,A,1880000
42525660,,the tanamera,tanah merah kechil road,condominium,16,bedok north,bedok,nov-20,1324,06 to 10,A,1095000
13067043,http://condo-sg.com/dover-parkview-4163,dover parkview,dover rise,condominium,5,dover,queenstown,sep-21,1249,01 to 05,A,1550000
97256410,http://condo-sg.com/ola-2053,ola,anchorvale crescent,executive condominium,19,anchorvale,sengkang,apr-21,1001,11 to 15,A,1297000
57417109,http://condo-sg.com/parc-esta-6589,parc esta,sims avenue,apartment,14,geylang east,geylang,dec-18,958,16 to 20,A,1565000
89616006,http://condo-sg.com/pine-grove-4670,pine grove,pine grove,condominium,21,ulu pandan,bukit timah,jul-21,1679,11 to 15,A,1650000
67868619,http://condo-sg.com/hilltops-4358,hilltops,cairnhill circle,condominium,9,cairnhill,newton,sep-19,1733,16 to 20,A,5752000
72809981,http://condo-sg.com/caspian-4629,caspian,lakeside drive,condominium,22,taman jurong,jurong west,jul-18,1399,11 to 15,A,
39553387,http://condo-sg.com/leedon-green-8231,leedon green,leedon heights,condominium,10,farrer court,bukit timah,nov-21,538,01 to 05,A,
72382146,http://condo-sg.com/park-place-residences-at-plq-4701,park place residences at plq,paya lebar road,apartment,14,geylang east,geylang,mar-17,646,11 to 15,A,1188999
17700330,http://condo-sg.com/dahlia-park-condominium-8657,dahlia park condominium,flora drive,condominium,17,flora drive,pasir ris,aug-17,1292,06 to 10,A,1033600
21271279,http://condo-sg.com/inz-residence-9303,inz residence,choa chu kang avenue 5,executive condominium,23,peng siang,,jun-17,1044,06 to 10,A,844000
63169033,http://condo-sg.com/irwell-hill-residences-2875,irwell hill residences,irwell hill,apartment,9,leonie hill,river valley,apr-21,495,11 to 15,A,1296000
20432426,http://condo-sg.com/ola-1788,ola,anchorvale crescent,executive condominium,19,anchorvale,sengkang,jul-21,1055,11 to 15,A,1411500
42352410,http://condo-sg.com/the-plaza-8041,the plaza,beach road,apartment,7,nicoll,downtown core,jun-18,732,26 to 30,A,800000
18607566,http://condo-sg.com/sol-acres-2593,sol acres,choa chu kang grove,executive condominium,23,keat hong,choa chu kang,apr-18,926,06 to 10,A,747000
47660988,http://condo-sg.com/the-arcadia-1326,the arcadia,arcadia road,condominium,11,hillcrest,bukit timah,apr-20,3821,01 to 05,A,3680000
74972835,http://condo-sg.com/rv-edge-4052,rv edge,shanghai road,apartment,10,chatsworth,tanglin,apr-18,420,01 to 05,A,820000
96970029,http://condo-sg.com/parc-esta-7256,parc esta,sims avenue,apartment,14,geylang east,geylang,nov-18,452,11 to 15,A,
37223275,,stirling residences,stirling road,apartment,3,mei chin,queenstown,mar-19,506,21 to 25,A,984000
69915199,http://condo-sg.com/espira-residence-8105,espira residence,lorong k telok kurau,apartment,15,frankel,bedok,dec-18,883,01 to 05,A,900000
61765483,http://condo-sg.com/aston-mansions-4950,aston mansions,lorong 42 geylang,apartment,14,aljunied,geylang,oct-18,1141,06 to 10,A,1060000
64815688,http://condo-sg.com/blossom-residences-7502,blossom residences,segar road,executive condominium,23,saujana,bukit panjang,sep-19,969,11 to 15,A,
88257884,,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,mar-19,915,01 to 05,A,1215000
46435890,http://condo-sg.com/the-metropolitan-condominium-6148,the metropolitan condominium,alexandra view,condominium,3,redhill,bukit merah,jun-18,1733,16 to 20,A,2380000
47673655,,one-north eden,slim barracks rise,apartment,5,one north,queenstown,apr-21,517,11 to 15,A,1119000
17345816,http://condo-sg.com/island-view-8127,island view,jalan mat jambol,condominium,5,pasir panjang 2,queenstown,oct-17,3498,01 to 05,A,3750000
80973743,http://condo-sg.com/la-suisse-4106,la suisse,swiss view,condominium,11,swiss club,bukit timah,jul-21,2045,01 to 05,A,2380000
45900174,http://condo-sg.com/alex-residences-8207,alex residences,alexandra view,apartment,3,redhill,bukit merah,oct-17,904,36 to 40,A,
68008607,http://condo-sg.com/mirage-tower-1009,mirage tower,kim seng road,condominium,9,robertson quay,,nov-19,1744,01 to 05,A,2932800
39805110,http://condo-sg.com/normanton-park-6419,normanton park,normanton park,apartment,5,kent ridge,queenstown,aug-21,657,01 to 05,A,1224000
35507724,http://condo-sg.com/provence-residence-5762,provence residence,canberra crescent,executive condominium,27,sembawang east,sembawang,nov-21,883,01 to 05,A,940000
40335999,http://condo-sg.com/le-quest-9804,le quest,bukit batok street 41,apartment,23,brickworks,bukit batok,may-18,710,11 to 15,A,1069000
26708644,http://condo-sg.com/the-tre-ver-4270,the tre ver,potong pasir avenue 1,condominium,13,potong pasir,toa payoh,aug-18,506,01 to 05,A,738000
94206862,http://condo-sg.com/riversails-8586,riversails,upper serangoon crescent,condominium,19,hougang east,hougang,dec-21,1367,06 to 10,A,1670000
51062835,http://condo-sg.com/provence-residence-2092,provence residence,canberra crescent,executive condominium,27,sembawang east,sembawang,may-21,1066,06 to 10,A,1109000
42112718,,euhabitat,jalan eunos,condominium,14,kaki bukit,bedok,jul-20,560,01 to 05,A,708000
61334304,http://condo-sg.com/legenda-at-joo-chiat-9719,legenda at joo chiat,joo chiat lane,condominium,15,geylang east,geylang,dec-17,2024,01 to 05,A,1480000
82495636,http://condo-sg.com/affinity-at-serangoon-2856,affinity at serangoon,serangoon north avenue 1,apartment,19,serangoon garden,serangoon,oct-19,1076,11 to 15,A,1582000
21889358,http://condo-sg.com/treasure-at-tampines-2832,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,mar-21,678,01 to 05,A,1008000
41726592,http://condo-sg.com/skyline-residences-9348,skyline residences,telok blangah road,condominium,4,telok blangah drive,bukit merah,jun-21,1722,06 to 10,A,3380000
65166749,,ki residences at brookvale,brookvale drive,condominium,21,sunset way,clementi,sep-21,1195,01 to 05,A,2186015
73809836,,riverfront residences,hougang avenue 7,apartment,19,kangkar,hougang,jul-18,915,06 to 10,A,1223000
96801315,http://condo-sg.com/austville-residences-9905,austville residences,sengkang east avenue,executive condominium,19,rivervale,sengkang,sep-21,1152,11 to 15,A,1180000
95144637,http://condo-sg.com/parc-esta-7101,parc esta,sims avenue,apartment,14,geylang east,geylang,nov-19,743,11 to 15,A,1251000
69266900,http://condo-sg.com/queensway-tower-2073,queensway tower,queensway,apartment,3,queensway,queenstown,may-17,1432,06 to 10,A,1280000
17552369,http://condo-sg.com/a-treasure-trove-2666,a treasure trove,punggol walk,condominium,19,matilda,punggol,jul-20,775,11 to 15,A,918000
86202583,http://condo-sg.com/hundred-palms-residences-3051,hundred palms residences,yio chu kang road,executive condominium,19,hougang west,hougang,jul-17,1012,11 to 15,A,872900
13751565,http://condo-sg.com/the-commodore-1264,the commodore,canberra drive,condominium,27,sembawang springs,sembawang,nov-21,743,01 to 05,A,1136000
22055971,http://condo-sg.com/the-woodleigh-residences-3059,the woodleigh residences,bidadari park drive,apartment,13,bidadari,toa payoh,jul-20,689,06 to 10,A,1264000
53080821,,avenue south residence,silat avenue,apartment,3,kampong tiong bahru,bukit merah,jun-21,947,46 to 50,A,2058000
97873319,http://condo-sg.com/parc-riviera-4106,parc riviera,west coast vale,condominium,5,west coast,clementi,apr-17,603,01 to 05,A,740000
43745469,http://condo-sg.com/forest-hills-condominium-6296,forest hills condominium,transit road,condominium,26,nee soon,yishun,apr-21,1163,01 to 05,A,955000
31650063,http://condo-sg.com/the-spinnaker-5741,the spinnaker,suffolk road,apartment,11,moulmein,novena,oct-19,1302,06 to 10,A,1900000
91315983,http://condo-sg.com/suites-de-laurel-6624,suites de laurel,jalan anak bukit,apartment,21,swiss club,bukit timah,oct-19,614,01 to 05,A,930000
37751030,http://condo-sg.com/rivercove-residences-4284,rivercove residences,anchorvale lane,executive condominium,19,anchorvale,sengkang,apr-18,958,11 to 15,A,939300
89965936,http://condo-sg.com/harbour-view-gardens-9965,harbour view gardens,pasir panjang road,apartment,5,pasir panjang 1,queenstown,may-18,904,01 to 05,A,1549000
62084273,,hong heng garden,sembawang road,apartment,26,nee soon,yishun,aug-20,2217,01 to 05,A,1310000
82313265,http://condo-sg.com/soho-@-farrer-8145,soho @ farrer,race course road,apartment,8,farrer park,rochor,aug-17,484,01 to 05,A,650000
40267089,http://condo-sg.com/balestier-plaza-9573,balestier plaza,balestier road,apartment,12,balestier,novena,mar-21,1625,06 to 10,A,1758000
59682925,http://condo-sg.com/the-tre-ver-8267,the tre ver,potong pasir avenue 1,condominium,13,potong pasir,toa payoh,mar-20,1098,01 to 05,A,1664000
11078161,http://condo-sg.com/la-vida-@-130-2058,la vida @ 130,lorong k telok kurau,apartment,15,frankel,bedok,jun-21,441,01 to 05,A,615000
78876150,http://condo-sg.com/parc-clematis-5196,parc clematis,jalan lempeng,apartment,5,faber,clementi,jun-20,743,16 to 20,A,1251000
54481981,http://condo-sg.com/concourse-skyline-3699,concourse skyline,beach road,apartment,7,nicoll,downtown core,jul-18,861,11 to 15,A,1859520
53404059,http://condo-sg.com/the-florence-residences-7536,the florence residences,hougang avenue 2,apartment,19,kovan,hougang,oct-20,624,11 to 15,A,1020000
78217043,http://condo-sg.com/northwave-7135,northwave,woodlands view,executive condominium,25,woodlands east,woodlands,oct-17,1119,01 to 05,A,839900
58244243,http://condo-sg.com/hillion-residences-8767,hillion residences,jelebu road,apartment,23,jelebu,bukit panjang,mar-17,474,16 to 20,A,747650
55596357,http://condo-sg.com/the-woodleigh-residences-6337,the woodleigh residences,bidadari park drive,apartment,13,bidadari,toa payoh,aug-20,689,01 to 05,A,1244000
84396638,http://condo-sg.com/the-tre-ver-7443,the tre ver,potong pasir avenue 1,condominium,13,potong pasir,toa payoh,oct-19,689,11 to 15,A,1153000
29857205,http://condo-sg.com/verdale-4028,verdale,de souza avenue,apartment,21,anak bukit,bukit timah,jun-21,743,01 to 05,A,1293000
15347130,http://condo-sg.com/the-esta-1591,the esta,amber gardens,condominium,15,marine parade,marine parade,may-18,1561,06 to 10,A,2625000
77041963,,the lakefront residences,lakeside drive,condominium,22,taman jurong,jurong west,jun-19,1206,01 to 05,A,1460000
30891576,http://condo-sg.com/the-tre-ver-2040,the tre ver,potong pasir avenue 1,condominium,13,potong pasir,toa payoh,nov-19,1012,11 to 15,A,
56936349,http://condo-sg.com/the-watergardens-at-canberra-8568,the watergardens at canberra,canberra drive,apartment,27,sembawang springs,sembawang,aug-21,958,01 to 05,A,1377000
40450161,http://condo-sg.com/piermont-grand-1139,piermont grand,sumang walk,executive condominium,19,punggol town centre,punggol,jul-19,840,11 to 15,A,967400
63639124,http://condo-sg.com/hilltop-grove-2612,hilltop grove,hillview avenue,condominium,23,hillview,bukit batok,apr-17,1238,06 to 10,A,985000
31507327,http://condo-sg.com/stirling-residences-6738,stirling residences,stirling road,apartment,3,mei chin,queenstown,jul-20,689,31 to 35,A,1399000
36583936,http://condo-sg.com/silversea-9350,silversea,marine parade road,condominium,15,marine parade,marine parade,apr-21,2540,16 to 20,A,
63168531,,riverfront residences,hougang avenue 7,apartment,19,kangkar,hougang,dec-18,463,11 to 15,A,653000
39430909,http://condo-sg.com/sims-green-9514,sims green,lorong 27a geylang,apartment,14,aljunied,geylang,aug-18,2056,06 to 10,A,1280000
18790472,http://condo-sg.com/treasure-at-tampines-3394,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,jan-20,592,11 to 15,A,839112
93722187,http://condo-sg.com/kingsford-waterbay-6539,kingsford waterbay,upper serangoon view,apartment,19,kangkar,hougang,mar-18,850,11 to 15,A,1157000
93133653,http://condo-sg.com/urban-treasures-4402,urban treasures,jalan eunos,condominium,14,kaki bukit,bedok,mar-21,1012,01 to 05,A,1872000
25150675,http://condo-sg.com/the-m-9636,the m,middle road,apartment,7,bugis,downtown core,feb-20,441,16 to 20,A,1279800
12917644,http://condo-sg.com/the-trilinq-8097,the trilinq,jalan lempeng,condominium,5,faber,clementi,feb-17,1346,26 to 30,A,1651000
60116497,http://condo-sg.com/springdale-condominium-6556,springdale condominium,hindhede walk,condominium,21,nature reserve,bukit panjang,feb-21,1130,06 to 10,A,1430000
99597426,http://condo-sg.com/ki-residences-at-brookvale-6130,ki residences at brookvale,brookvale drive,condominium,21,sunset way,clementi,jun-21,1249,01 to 05,A,2381000
82521766,http://condo-sg.com/parkshore-3118,parkshore,tanjong rhu road,condominium,15,tanjong rhu,,nov-20,1647,06 to 10,A,2438000
47993101,http://condo-sg.com/whistler-grand-3444,whistler grand,west coast vale,apartment,5,west coast,clementi,oct-19,603,26 to 30,A,915120
49672623,http://condo-sg.com/the-vales-6737,the vales,anchorvale crescent,executive condominium,19,anchorvale,sengkang,may-17,764,06 to 10,A,667888
19192492,,suites @ kovan,upper serangoon road,apartment,19,kovan,hougang,aug-17,366,01 to 05,A,535000
97439898,http://condo-sg.com/savannah-condopark-9549,savannah condopark,simei rise,condominium,18,simei,tampines,mar-18,1227,01 to 05,A,988000
12755355,http://condo-sg.com/sol-acres-5225,sol acres,choa chu kang grove,executive condominium,23,keat hong,choa chu kang,sep-17,1044,11 to 15,A,834000
84140892,http://condo-sg.com/the-quartz-5900,the quartz,compassvale bow,condominium,19,compassvale,sengkang,feb-18,1141,01 to 05,A,1080000
64054868,http://condo-sg.com/martin-place-residences-2141,martin place residences,martin place,condominium,9,institution hill,river valley,oct-21,1722,26 to 30,A,4500000
31002593,http://condo-sg.com/the-gale-2787,the gale,flora road,condominium,17,flora drive,pasir ris,jun-17,1485,06 to 10,A,1360000
76351162,,the gardens at bishan,sin ming walk,condominium,20,upper thomson,bishan,may-18,1227,06 to 10,A,1300000
33101634,http://condo-sg.com/parc-vista-9133,parc vista,corporation road,condominium,22,hong kah,jurong west,jul-17,1270,06 to 10,A,1050000
87558339,http://condo-sg.com/the-light-@-cairnhill-1959,the light @ cairnhill,cairnhill circle,condominium,9,cairnhill,newton,may-18,1561,11 to 15,A,3450000
33867169,http://condo-sg.com/kingsford-waterbay-8221,kingsford waterbay,upper serangoon view,apartment,19,kangkar,hougang,may-17,1001,06 to 10,A,1155000
29643808,http://condo-sg.com/eco-sanctuary-8593,eco sanctuary,chestnut avenue,condominium,23,bangkit,bukit panjang,jul-21,667,01 to 05,A,
82849330,http://condo-sg.com/the-meyerise-4342,the meyerise,meyer road,condominium,15,mountbatten,marine parade,jun-17,1281,21 to 25,A,2700000
40214967,http://condo-sg.com/the-visionaire-9274,the visionaire,canberra drive,executive condominium,27,sembawang springs,sembawang,aug-17,980,06 to 10,A,817000
40558027,,waterfront isle,bedok reservoir road,condominium,16,bedok reservoir,bedok,apr-17,1302,01 to 05,A,1350000
83370456,http://condo-sg.com/maple-woods-4049,maple woods,bukit timah road,condominium,21,holland road,bukit timah,apr-21,1324,06 to 10,A,2400000
15537234,http://condo-sg.com/the-wisteria-2537,the wisteria,yishun ring road,apartment,27,yishun south,yishun,oct-21,710,06 to 10,A,870000
58634229,http://condo-sg.com/austville-residences-8643,austville residences,sengkang east avenue,executive condominium,19,rivervale,,jul-20,1227,11 to 15,A,1168000
80618590,,bliss ville,lorong melayu,apartment,14,kembangan,bedok,sep-19,1195,01 to 05,A,1310000
47265757,http://condo-sg.com/riverfront-residences-6463,riverfront residences,hougang avenue 7,apartment,19,kangkar,hougang,jul-18,1109,11 to 15,A,1440000
60734058,http://condo-sg.com/avenue-south-residence-2894,avenue south residence,silat avenue,apartment,3,kampong tiong bahru,bukit merah,sep-19,1001,01 to 05,A,1709000
71667729,,queens peak,dundee road,condominium,3,margaret drive,queenstown,nov-17,861,31 to 35,A,1489000
70456191,http://condo-sg.com/carabelle-8149,carabelle,west coast way,condominium,5,west coast,clementi,feb-21,1399,01 to 05,A,1880000
41372207,http://condo-sg.com/gem-residences-1911,gem residences,lorong 5 toa payoh,condominium,12,boon teck,toa payoh,apr-17,484,36 to 40,A,813000
